datetime	trade	volume
2018-10-11 09:00:00	667.600000	6.000000
2018-10-11 09:00:00	666.800000	82.000000
2018-10-11 09:00:01	666.600000	92.000000
2018-10-11 09:00:01	666.400000	154.000000
2018-10-11 09:00:02	666.400000	166.000000
2018-10-11 09:00:02	666.200000	2.000000
2018-10-11 09:00:03	666.400000	282.000000
2018-10-11 09:00:03	666.200000	12.000000
2018-10-11 09:00:04	666.200000	4.000000
2018-10-11 09:00:04	666.000000	444.000000
2018-10-11 09:00:05	665.800000	88.000000
2018-10-11 09:00:05	665.800000	48.000000
2018-10-11 09:00:06	665.800000	46.000000
2018-10-11 09:00:06	665.800000	16.000000
2018-10-11 09:00:07	665.800000	22.000000
2018-10-11 09:00:07	666.000000	8.000000
2018-10-11 09:00:08	665.800000	24.000000
2018-10-11 09:00:08	665.800000	10.000000
2018-10-11 09:00:09	665.800000	26.000000
2018-10-11 09:00:09	665.800000	6.000000
2018-10-11 09:00:10	665.600000	56.000000
2018-10-11 09:00:10	665.800000	20.000000
2018-10-11 09:00:11	665.800000	6.000000
2018-10-11 09:00:11	665.800000	2.000000
2018-10-11 09:00:12	666.000000	46.000000
2018-10-11 09:00:12	666.000000	12.000000
2018-10-11 09:00:13	666.000000	54.000000
2018-10-11 09:00:14	666.000000	24.000000
2018-10-11 09:00:14	666.000000	4.000000
2018-10-11 09:00:15	666.000000	14.000000
2018-10-11 09:00:15	666.000000	16.000000
2018-10-11 09:00:16	666.000000	18.000000
2018-10-11 09:00:16	666.000000	6.000000
2018-10-11 09:00:17	666.200000	30.000000
2018-10-11 09:00:17	666.000000	4.000000
2018-10-11 09:00:18	666.000000	16.000000
2018-10-11 09:00:18	666.000000	16.000000
2018-10-11 09:00:19	666.000000	2.000000
2018-10-11 09:00:19	665.800000	68.000000
2018-10-11 09:00:20	666.000000	8.000000
2018-10-11 09:00:20	666.000000	2.000000
2018-10-11 09:00:21	666.000000	6.000000
2018-10-11 09:00:22	665.800000	8.000000
2018-10-11 09:00:23	665.800000	2.000000
2018-10-11 09:00:23	666.000000	2.000000
2018-10-11 09:00:24	665.800000	16.000000
2018-10-11 09:00:24	665.800000	2.000000
2018-10-11 09:00:25	665.800000	22.000000
2018-10-11 09:00:25	666.000000	42.000000
2018-10-11 09:00:26	666.000000	8.000000
2018-10-11 09:00:27	666.000000	4.000000
2018-10-11 09:00:27	665.800000	44.000000
2018-10-11 09:00:28	665.800000	8.000000
2018-10-11 09:00:28	665.800000	16.000000
2018-10-11 09:00:29	665.600000	22.000000
2018-10-11 09:00:29	665.600000	54.000000
2018-10-11 09:00:30	665.400000	96.000000
2018-10-11 09:00:30	665.400000	132.000000
2018-10-11 09:00:31	665.400000	30.000000
2018-10-11 09:00:31	665.400000	4.000000
2018-10-11 09:00:32	665.400000	6.000000
2018-10-11 09:00:32	665.400000	12.000000
2018-10-11 09:00:33	665.400000	4.000000
2018-10-11 09:00:33	665.600000	36.000000
2018-10-11 09:00:34	665.400000	104.000000
2018-10-11 09:00:34	665.400000	2.000000
2018-10-11 09:00:35	665.200000	180.000000
2018-10-11 09:00:35	665.200000	72.000000
2018-10-11 09:00:36	665.200000	26.000000
2018-10-11 09:00:36	665.400000	14.000000
2018-10-11 09:00:37	665.200000	10.000000
2018-10-11 09:00:37	665.400000	4.000000
2018-10-11 09:00:38	665.400000	254.000000
2018-10-11 09:00:38	665.200000	24.000000
2018-10-11 09:00:39	665.800000	28.000000
2018-10-11 09:00:40	665.400000	24.000000
2018-10-11 09:00:40	665.400000	6.000000
2018-10-11 09:00:40	665.600000	10.000000
