datetime	open	high	low	close
2018-05-03 09:34:00	5584.400000	5584.400000	5584.400000	5584.400000
2018-05-03 09:35:00	5585.000000	5585.000000	5585.000000	5585.000000
2018-05-03 09:40:00	5580.000000	5580.000000	5580.000000	5580.000000
2018-05-03 09:41:00	5570.000000	5570.000000	5566.600000	5566.600000
2018-05-03 09:42:00	5560.000000	5560.000000	5560.000000	5560.000000
2018-05-03 09:44:00	5555.200000	5555.200000	5555.200000	5555.200000
2018-05-03 09:45:00	5549.200000	5559.600000	5549.200000	5551.000000
2018-05-03 09:46:00	5558.200000	5558.200000	5558.200000	5558.200000
2018-05-03 09:47:00	5555.200000	5560.000000	5555.200000	5555.800000
2018-05-03 09:48:00	5555.800000	5555.800000	5551.400000	5551.400000
2018-05-03 09:49:00	5544.800000	5544.800000	5540.200000	5540.200000
2018-05-03 09:50:00	5534.000000	5548.600000	5534.000000	5548.600000
2018-05-03 09:51:00	5548.200000	5548.200000	5548.200000	5548.200000
2018-05-03 09:52:00	5540.200000	5554.400000	5540.200000	5554.400000
2018-05-03 09:53:00	5539.600000	5539.600000	5539.600000	5539.600000
2018-05-03 09:54:00	5541.800000	5541.800000	5541.800000	5541.800000
2018-05-03 09:56:00	5542.600000	5542.600000	5542.600000	5542.600000
2018-05-03 09:59:00	5552.200000	5552.200000	5552.200000	5552.200000
2018-05-03 10:00:00	5551.000000	5551.000000	5551.000000	5551.000000
2018-05-03 10:02:00	5544.600000	5544.600000	5544.600000	5544.600000
2018-05-03 10:05:00	5540.000000	5540.000000	5540.000000	5540.000000
2018-05-03 10:07:00	5538.400000	5538.400000	5538.400000	5538.400000
2018-05-03 10:10:00	5539.000000	5539.000000	5539.000000	5539.000000
2018-05-03 10:11:00	5535.000000	5535.000000	5535.000000	5535.000000
2018-05-03 10:12:00	5535.800000	5535.800000	5535.800000	5535.800000
2018-05-03 10:15:00	5530.000000	5530.000000	5530.000000	5530.000000
2018-05-03 10:24:00	5539.800000	5539.800000	5539.800000	5539.800000
2018-05-03 10:26:00	5533.600000	5533.600000	5533.600000	5533.600000
2018-05-03 10:28:00	5530.000000	5530.000000	5530.000000	5530.000000
2018-05-03 10:29:00	5530.000000	5530.000000	5530.000000	5530.000000
2018-05-03 10:38:00	5545.000000	5545.000000	5545.000000	5545.000000
2018-05-03 10:42:00	5547.000000	5548.000000	5547.000000	5548.000000
2018-05-03 10:43:00	5544.000000	5544.000000	5543.000000	5543.000000
2018-05-03 10:50:00	5547.000000	5547.000000	5547.000000	5547.000000
2018-05-03 10:51:00	5550.000000	5555.000000	5550.000000	5555.000000
2018-05-03 10:52:00	5556.000000	5561.200000	5555.800000	5561.200000
2018-05-03 10:54:00	5569.000000	5573.800000	5569.000000	5573.800000
2018-05-03 10:55:00	5572.200000	5572.200000	5572.200000	5572.200000
2018-05-03 10:58:00	5567.000000	5568.000000	5567.000000	5568.000000
2018-05-03 11:03:00	5561.800000	5561.800000	5561.800000	5561.800000
2018-05-03 11:06:00	5561.800000	5561.800000	5556.000000	5556.000000
2018-05-03 11:16:00	5561.000000	5561.000000	5561.000000	5561.000000
2018-05-03 11:17:00	5566.800000	5566.800000	5563.400000	5563.400000
2018-05-03 11:19:00	5575.000000	5575.000000	5575.000000	5575.000000
2018-05-03 11:26:00	5579.800000	5579.800000	5579.800000	5579.800000
2018-05-03 11:27:00	5592.200000	5592.200000	5592.200000	5592.200000
2018-05-03 13:02:00	5584.400000	5584.400000	5584.400000	5584.400000
2018-05-03 13:03:00	5578.800000	5578.800000	5578.800000	5578.800000
2018-05-03 13:19:00	5582.000000	5582.000000	5582.000000	5582.000000
2018-05-03 13:20:00	5599.600000	5599.600000	5599.600000	5599.600000
2018-05-03 13:21:00	5593.000000	5593.000000	5593.000000	5593.000000
2018-05-03 13:24:00	5601.000000	5601.000000	5601.000000	5601.000000
2018-05-03 13:29:00	5613.800000	5613.800000	5613.800000	5613.800000
2018-05-03 13:31:00	5614.400000	5614.400000	5614.400000	5614.400000
2018-05-03 13:35:00	5619.000000	5619.000000	5611.200000	5611.200000
2018-05-03 13:36:00	5613.800000	5613.800000	5613.800000	5613.800000
2018-05-03 13:37:00	5617.600000	5623.000000	5617.600000	5623.000000
2018-05-03 13:39:00	5626.000000	5626.000000	5623.800000	5623.800000
2018-05-03 13:41:00	5628.400000	5628.400000	5622.200000	5622.200000
2018-05-03 13:42:00	5621.000000	5621.000000	5617.800000	5617.800000
2018-05-03 13:43:00	5620.800000	5620.800000	5616.800000	5616.800000
2018-05-03 13:44:00	5623.400000	5623.400000	5623.400000	5623.400000
2018-05-03 13:45:00	5630.000000	5630.000000	5630.000000	5630.000000
2018-05-03 13:48:00	5635.400000	5635.400000	5633.800000	5633.800000
2018-05-03 13:49:00	5634.000000	5634.000000	5634.000000	5634.000000
2018-05-03 13:52:00	5636.200000	5636.800000	5636.200000	5636.800000
2018-05-03 13:55:00	5647.000000	5647.000000	5647.000000	5647.000000
2018-05-03 13:56:00	5640.800000	5640.800000	5640.800000	5640.800000
2018-05-03 13:57:00	5643.000000	5643.000000	5643.000000	5643.000000
2018-05-03 13:59:00	5643.200000	5643.200000	5643.200000	5643.200000
2018-05-03 14:00:00	5653.800000	5653.800000	5653.800000	5653.800000
2018-05-03 14:03:00	5661.600000	5661.600000	5661.600000	5661.600000
2018-05-03 14:05:00	5668.000000	5668.000000	5668.000000	5668.000000
2018-05-03 14:06:00	5667.000000	5669.400000	5667.000000	5669.400000
2018-05-03 14:07:00	5676.400000	5677.000000	5676.400000	5677.000000
2018-05-03 14:08:00	5677.000000	5678.000000	5677.000000	5678.000000
2018-05-03 14:10:00	5658.400000	5668.600000	5658.400000	5668.600000
2018-05-03 14:14:00	5655.200000	5655.200000	5655.200000	5655.200000
2018-05-03 14:15:00	5663.400000	5663.400000	5663.400000	5663.400000
2018-05-03 14:16:00	5656.200000	5656.200000	5654.400000	5654.400000
2018-05-03 14:19:00	5662.800000	5662.800000	5662.800000	5662.800000
2018-05-03 14:21:00	5665.600000	5665.600000	5665.600000	5665.600000
2018-05-03 14:22:00	5664.800000	5664.800000	5664.800000	5664.800000
