datetime	open	high	low	close
2018-04-26 09:30:00	3750.000000	3750.000000	3750.000000	3750.000000
2018-04-26 09:32:00	3758.600000	3758.600000	3758.600000	3758.600000
2018-04-26 09:35:00	3735.000000	3735.000000	3727.600000	3727.600000
2018-04-26 09:36:00	3730.800000	3730.800000	3730.800000	3730.800000
2018-04-26 09:37:00	3732.400000	3732.400000	3728.600000	3728.600000
2018-04-26 09:38:00	3727.200000	3727.200000	3727.000000	3727.000000
2018-04-26 09:39:00	3725.000000	3736.600000	3725.000000	3736.600000
2018-04-26 09:40:00	3726.800000	3727.600000	3726.800000	3727.600000
2018-04-26 09:41:00	3726.000000	3726.000000	3726.000000	3726.000000
2018-04-26 09:42:00	3726.400000	3726.400000	3723.200000	3723.200000
2018-04-26 09:43:00	3720.400000	3720.400000	3719.000000	3719.000000
2018-04-26 09:46:00	3718.400000	3719.000000	3718.400000	3719.000000
2018-04-26 09:49:00	3715.000000	3715.000000	3715.000000	3715.000000
2018-04-26 09:50:00	3709.000000	3709.200000	3706.800000	3706.800000
2018-04-26 09:51:00	3705.200000	3708.000000	3705.200000	3708.000000
2018-04-26 09:52:00	3705.000000	3705.000000	3703.200000	3703.200000
2018-04-26 09:54:00	3707.200000	3707.200000	3707.200000	3707.200000
2018-04-26 09:55:00	3709.200000	3709.200000	3709.200000	3709.200000
2018-04-26 09:57:00	3710.200000	3710.200000	3709.200000	3709.200000
2018-04-26 09:58:00	3710.800000	3710.800000	3710.800000	3710.800000
2018-04-26 09:59:00	3709.600000	3709.600000	3709.200000	3709.200000
2018-04-26 10:00:00	3703.800000	3703.800000	3700.000000	3700.400000
2018-04-26 10:01:00	3711.000000	3716.200000	3711.000000	3716.200000
2018-04-26 10:02:00	3715.800000	3715.800000	3715.800000	3715.800000
2018-04-26 10:05:00	3714.000000	3714.000000	3714.000000	3714.000000
2018-04-26 10:06:00	3709.600000	3709.600000	3709.600000	3709.600000
2018-04-26 10:17:00	3709.000000	3709.800000	3709.000000	3709.800000
2018-04-26 10:24:00	3711.600000	3711.600000	3711.600000	3711.600000
2018-04-26 10:26:00	3704.600000	3704.600000	3704.600000	3704.600000
2018-04-26 10:27:00	3705.000000	3705.000000	3705.000000	3705.000000
2018-04-26 10:30:00	3700.200000	3701.200000	3694.800000	3696.400000
2018-04-26 10:31:00	3696.000000	3696.000000	3696.000000	3696.000000
2018-04-26 10:36:00	3696.000000	3696.000000	3696.000000	3696.000000
2018-04-26 10:40:00	3697.000000	3697.000000	3697.000000	3697.000000
2018-04-26 10:42:00	3695.800000	3695.800000	3695.800000	3695.800000
2018-04-26 10:43:00	3698.000000	3698.000000	3698.000000	3698.000000
2018-04-26 10:48:00	3695.000000	3695.200000	3693.800000	3693.800000
2018-04-26 10:50:00	3690.400000	3693.000000	3690.400000	3693.000000
