datetime	open	high	low	close
2017-05-02 09:00:00	47100.000000	47290.000000	47100.000000	47130.000000
2017-05-02 09:01:00	47140.000000	47160.000000	47120.000000	47120.000000
2017-05-02 09:02:00	47130.000000	47160.000000	47110.000000	47120.000000
2017-05-02 09:03:00	47130.000000	47130.000000	47070.000000	47110.000000
2017-05-02 09:04:00	47110.000000	47120.000000	47070.000000	47070.000000
2017-05-02 09:05:00	47060.000000	47140.000000	47060.000000	47130.000000
2017-05-02 09:06:00	47130.000000	47180.000000	47130.000000	47180.000000
2017-05-02 09:07:00	47180.000000	47190.000000	47170.000000	47170.000000
2017-05-02 09:08:00	47170.000000	47190.000000	47170.000000	47190.000000
2017-05-02 09:09:00	47190.000000	47240.000000	47180.000000	47220.000000
2017-05-02 09:10:00	47240.000000	47240.000000	47170.000000	47190.000000
2017-05-02 09:11:00	47210.000000	47210.000000	47180.000000	47180.000000
2017-05-02 09:12:00	47190.000000	47190.000000	47150.000000	47150.000000
2017-05-02 09:13:00	47150.000000	47180.000000	47140.000000	47160.000000
2017-05-02 09:14:00	47170.000000	47190.000000	47150.000000	47190.000000
2017-05-02 09:15:00	47180.000000	47180.000000	47170.000000	47170.000000
2017-05-02 09:16:00	47160.000000	47170.000000	47140.000000	47160.000000
2017-05-02 09:17:00	47170.000000	47170.000000	47150.000000	47150.000000
2017-05-02 09:18:00	47160.000000	47160.000000	47130.000000	47130.000000
2017-05-02 09:19:00	47140.000000	47170.000000	47130.000000	47170.000000
2017-05-02 09:20:00	47180.000000	47180.000000	47150.000000	47170.000000
2017-05-02 09:21:00	47180.000000	47190.000000	47160.000000	47180.000000
2017-05-02 09:22:00	47190.000000	47190.000000	47150.000000	47160.000000
2017-05-02 09:23:00	47150.000000	47160.000000	47150.000000	47160.000000
2017-05-02 09:24:00	47150.000000	47150.000000	47150.000000	47150.000000
2017-05-02 09:25:00	47140.000000	47170.000000	47140.000000	47160.000000
2017-05-02 09:26:00	47160.000000	47160.000000	47150.000000	47150.000000
2017-05-02 09:27:00	47140.000000	47140.000000	47140.000000	47140.000000
2017-05-02 09:28:00	47120.000000	47140.000000	47120.000000	47140.000000
2017-05-02 09:29:00	47150.000000	47170.000000	47130.000000	47170.000000
2017-05-02 09:30:00	47170.000000	47170.000000	47130.000000	47130.000000
2017-05-02 09:31:00	47130.000000	47130.000000	47120.000000	47120.000000
2017-05-02 09:32:00	47110.000000	47110.000000	47100.000000	47100.000000
2017-05-02 09:34:00	47100.000000	47110.000000	47090.000000	47090.000000
2017-05-02 09:35:00	47110.000000	47120.000000	47110.000000	47120.000000
2017-05-02 09:38:00	47120.000000	47120.000000	47100.000000	47100.000000
2017-05-02 09:39:00	47090.000000	47090.000000	47090.000000	47090.000000
2017-05-02 09:40:00	47120.000000	47120.000000	47120.000000	47120.000000
2017-05-02 09:41:00	47130.000000	47160.000000	47130.000000	47160.000000
2017-05-02 09:42:00	47140.000000	47140.000000	47140.000000	47140.000000
2017-05-02 09:43:00	47160.000000	47170.000000	47160.000000	47170.000000
2017-05-02 09:44:00	47160.000000	47160.000000	47140.000000	47140.000000
2017-05-02 09:46:00	47160.000000	47160.000000	47160.000000	47160.000000
2017-05-02 09:47:00	47160.000000	47160.000000	47160.000000	47160.000000
2017-05-02 09:48:00	47160.000000	47160.000000	47160.000000	47160.000000
2017-05-02 09:49:00	47160.000000	47160.000000	47150.000000	47150.000000
2017-05-02 09:50:00	47160.000000	47160.000000	47160.000000	47160.000000
2017-05-02 09:51:00	47170.000000	47170.000000	47170.000000	47170.000000
2017-05-02 09:52:00	47160.000000	47160.000000	47140.000000	47160.000000
2017-05-02 09:54:00	47160.000000	47160.000000	47160.000000	47160.000000
2017-05-02 09:55:00	47150.000000	47170.000000	47150.000000	47170.000000
2017-05-02 09:56:00	47160.000000	47170.000000	47150.000000	47150.000000
2017-05-02 09:57:00	47160.000000	47160.000000	47150.000000	47160.000000
2017-05-02 09:58:00	47160.000000	47170.000000	47150.000000	47160.000000
2017-05-02 09:59:00	47160.000000	47190.000000	47140.000000	47190.000000
2017-05-02 10:00:00	47190.000000	47200.000000	47190.000000	47190.000000
2017-05-02 10:01:00	47190.000000	47190.000000	47160.000000	47160.000000
2017-05-02 10:02:00	47160.000000	47160.000000	47160.000000	47160.000000
2017-05-02 10:03:00	47140.000000	47160.000000	47140.000000	47160.000000
2017-05-02 10:04:00	47150.000000	47150.000000	47140.000000	47140.000000
2017-05-02 10:07:00	47160.000000	47160.000000	47140.000000	47150.000000
2017-05-02 10:08:00	47160.000000	47170.000000	47160.000000	47170.000000
2017-05-02 10:09:00	47160.000000	47170.000000	47150.000000	47150.000000
2017-05-02 10:10:00	47150.000000	47150.000000	47140.000000	47150.000000
2017-05-02 10:11:00	47140.000000	47140.000000	47130.000000	47140.000000
2017-05-02 10:13:00	47140.000000	47140.000000	47140.000000	47140.000000
2017-05-02 10:14:00	47140.000000	47140.000000	47140.000000	47140.000000
2017-05-02 10:30:00	47130.000000	47130.000000	47100.000000	47100.000000
2017-05-02 10:31:00	47140.000000	47150.000000	47140.000000	47150.000000
2017-05-02 10:32:00	47140.000000	47150.000000	47140.000000	47140.000000
2017-05-02 10:33:00	47130.000000	47130.000000	47130.000000	47130.000000
2017-05-02 10:34:00	47120.000000	47130.000000	47080.000000	47100.000000
2017-05-02 10:35:00	47100.000000	47100.000000	47100.000000	47100.000000
2017-05-02 10:36:00	47100.000000	47100.000000	47090.000000	47090.000000
2017-05-02 10:37:00	47090.000000	47090.000000	47080.000000	47080.000000
2017-05-02 10:38:00	47090.000000	47090.000000	47090.000000	47090.000000
2017-05-02 10:39:00	47100.000000	47100.000000	47100.000000	47100.000000
2017-05-02 10:41:00	47090.000000	47110.000000	47090.000000	47110.000000
2017-05-02 10:42:00	47100.000000	47100.000000	47100.000000	47100.000000
2017-05-02 10:43:00	47100.000000	47100.000000	47060.000000	47060.000000
2017-05-02 10:44:00	47080.000000	47080.000000	47060.000000	47070.000000
2017-05-02 10:45:00	47050.000000	47060.000000	47040.000000	47050.000000
2017-05-02 10:46:00	47050.000000	47050.000000	47050.000000	47050.000000
2017-05-02 10:47:00	47060.000000	47060.000000	47060.000000	47060.000000
2017-05-02 10:48:00	47050.000000	47050.000000	47050.000000	47050.000000
2017-05-02 10:49:00	47050.000000	47050.000000	47050.000000	47050.000000
2017-05-02 10:51:00	47070.000000	47070.000000	47060.000000	47070.000000
2017-05-02 10:52:00	47050.000000	47050.000000	47050.000000	47050.000000
2017-05-02 10:53:00	47050.000000	47050.000000	47050.000000	47050.000000
2017-05-02 10:54:00	47050.000000	47060.000000	47050.000000	47060.000000
2017-05-02 10:55:00	47060.000000	47060.000000	47040.000000	47040.000000
2017-05-02 10:56:00	47050.000000	47050.000000	47050.000000	47050.000000
2017-05-02 10:59:00	47030.000000	47030.000000	47030.000000	47030.000000
2017-05-02 11:01:00	47050.000000	47050.000000	47050.000000	47050.000000
