date	open	high	low	close
736621.000000	2435.000000	2440.000000	2398.000000	2430.000000
736622.000000	2440.000000	2497.000000	2406.000000	2423.000000
736623.000000	2425.000000	2457.000000	2424.000000	2447.000000
736624.000000	2448.000000	2457.000000	2384.000000	2423.000000
736627.000000	2423.000000	2433.000000	2388.000000	2430.000000
736628.000000	2432.000000	2539.000000	2432.000000	2528.000000
736629.000000	2534.000000	2561.000000	2493.000000	2510.000000
736630.000000	2511.000000	2537.000000	2503.000000	2522.000000
736631.000000	2526.000000	2593.000000	2515.000000	2588.000000
736634.000000	2590.000000	2625.000000	2566.000000	2624.000000
736635.000000	2624.000000	2638.000000	2587.000000	2609.000000
736636.000000	2608.000000	2643.000000	2581.000000	2595.000000
736637.000000	2613.000000	2645.000000	2587.000000	2640.000000
736638.000000	2640.000000	2678.000000	2630.000000	2640.000000
736641.000000	2652.000000	2812.000000	2629.000000	2791.000000
736642.000000	2789.000000	2824.000000	2712.000000	2744.000000
736643.000000	2744.000000	2944.000000	2724.000000	2938.000000
736644.000000	2956.000000	3052.000000	2906.000000	2968.000000
736645.000000	2982.000000	3114.000000	2965.000000	3101.000000
736648.000000	3100.000000	3196.000000	2941.000000	2982.000000
736649.000000	2994.000000	3038.000000	2883.000000	2883.000000
736650.000000	2845.000000	2863.000000	2749.000000	2841.000000
736651.000000	2844.000000	2866.000000	2785.000000	2844.000000
736652.000000	2848.000000	2870.000000	2773.000000	2784.000000
736655.000000	2796.000000	2803.000000	2698.000000	2742.000000
736656.000000	2749.000000	2918.000000	2742.000000	2918.000000
736657.000000	2922.000000	3003.000000	2900.000000	2984.000000
736658.000000	2989.000000	3090.000000	2924.000000	3018.000000
736659.000000	3015.000000	3231.000000	2991.000000	3231.000000
736662.000000	3228.000000	3338.000000	3170.000000	3308.000000
736663.000000	3281.000000	3317.000000	3047.000000	3050.000000
736664.000000	3050.000000	3070.000000	2982.000000	2982.000000
736665.000000	2981.000000	3191.000000	2953.000000	3159.000000
736666.000000	3174.000000	3198.000000	2984.000000	3087.000000
736669.000000	3090.000000	3193.000000	3020.000000	3168.000000
736670.000000	3170.000000	3228.000000	3149.000000	3183.000000
736671.000000	3183.000000	3385.000000	3182.000000	3343.000000
736672.000000	3345.000000	3378.000000	3256.000000	3352.000000
736673.000000	3354.000000	3367.000000	3182.000000	3298.000000
736676.000000	3315.000000	3488.000000	3260.000000	3380.000000
736677.000000	3384.000000	3437.000000	3357.000000	3435.000000
736678.000000	3430.000000	3430.000000	3267.000000	3309.000000
736679.000000	3309.000000	3378.000000	3240.000000	3349.000000
736680.000000	3320.000000	3342.000000	3230.000000	3234.000000
736683.000000	3222.000000	3242.000000	3116.000000	3120.000000
736684.000000	3115.000000	3137.000000	3071.000000	3111.000000
736685.000000	3110.000000	3148.000000	3041.000000	3117.000000
736686.000000	3115.000000	3123.000000	2977.000000	2977.000000
736687.000000	2973.000000	3015.000000	2923.000000	2943.000000
736690.000000	2934.000000	2970.000000	2818.000000	2887.000000
736691.000000	2893.000000	2961.000000	2848.000000	2960.000000
736692.000000	2960.000000	3021.000000	2924.000000	2937.000000
736693.000000	2947.000000	2947.000000	2866.000000	2909.000000
736694.000000	2905.000000	2925.000000	2831.000000	2831.000000
736698.000000	2840.000000	2947.000000	2806.000000	2821.000000
736699.000000	2826.000000	2908.000000	2795.000000	2881.000000
