date	open	high	low	close
737320.000000	9339.000000	9415.000000	9313.000000	9400.000000
737321.000000	9417.000000	9421.000000	9340.000000	9420.000000
737322.000000	9430.000000	9431.000000	9400.000000	9412.000000
737323.000000	9447.000000	9510.000000	9441.000000	9461.000000
737324.000000	9479.000000	9540.000000	9479.000000	9520.000000
737328.000000	9520.000000	9600.000000	9500.000000	9500.000000
737329.000000	9550.000000	9550.000000	9398.000000	9398.000000
737330.000000	9450.000000	9450.000000	9415.000000	9420.000000
737331.000000	9446.000000	9460.000000	9358.000000	9361.000000
737341.000000	9411.000000	9585.000000	9411.000000	9585.000000
737342.000000	9650.000000	9830.000000	9601.000000	9825.000000
737343.000000	9831.000000	9842.000000	9720.000000	9743.000000
737344.000000	9650.000000	9700.000000	9553.000000	9660.000000
737345.000000	9665.000000	9670.000000	9570.000000	9661.000000
737348.000000	9709.000000	9709.000000	9600.000000	9600.000000
737349.000000	9598.000000	9600.000000	9480.000000	9490.000000
737350.000000	9500.000000	9550.000000	9481.000000	9520.000000
737351.000000	9478.000000	9540.000000	9461.000000	9528.000000
737352.000000	9500.000000	9509.000000	9450.000000	9450.000000
737355.000000	9433.000000	9499.000000	9390.000000	9398.000000
737356.000000	9430.000000	9522.000000	9370.000000	9375.000000
737357.000000	9312.000000	9400.000000	9312.000000	9350.000000
737358.000000	9301.000000	9310.000000	9168.000000	9194.000000
737359.000000	9243.000000	9300.000000	9213.000000	9243.000000
737362.000000	9250.000000	9250.000000	9080.000000	9110.000000
737363.000000	9133.000000	9140.000000	9012.000000	9070.000000
