date	open	high	low	close
736585.000000	100.000000	100.000000	99.880000	99.915000
736586.000000	99.975000	100.195000	99.970000	100.165000
736587.000000	100.100000	100.340000	100.095000	100.205000
736592.000000	100.235000	100.320000	100.185000	100.320000
736593.000000	100.330000	100.510000	100.330000	100.365000
736594.000000	100.305000	100.375000	100.220000	100.330000
736595.000000	100.390000	100.465000	100.330000	100.340000
736596.000000	100.395000	100.480000	100.395000	100.430000
736599.000000	100.450000	100.590000	100.450000	100.545000
736600.000000	100.580000	100.590000	100.450000	100.520000
736601.000000	100.490000	100.520000	100.435000	100.520000
736602.000000	100.840000	100.840000	100.470000	100.485000
736603.000000	100.505000	100.530000	100.470000	100.490000
736613.000000	100.595000	100.830000	100.595000	100.815000
736614.000000	100.895000	100.895000	100.690000	100.725000
736615.000000	100.690000	100.690000	100.555000	100.630000
736616.000000	100.570000	100.760000	100.555000	100.730000
736617.000000	100.700000	100.805000	100.660000	100.805000
736620.000000	100.800000	100.840000	100.685000	100.840000
736621.000000	100.800000	100.840000	100.740000	100.790000
736622.000000	100.750000	100.990000	100.700000	100.970000
736623.000000	101.075000	101.175000	101.000000	101.165000
736624.000000	101.145000	101.220000	101.090000	101.215000
736627.000000	101.140000	101.500000	100.730000	100.735000
736628.000000	100.730000	100.810000	100.525000	100.575000
736629.000000	100.495000	100.540000	100.215000	100.315000
736630.000000	100.345000	100.450000	100.245000	100.425000
736631.000000	100.365000	100.520000	100.340000	100.485000
736634.000000	100.415000	100.420000	100.150000	100.150000
736635.000000	100.140000	100.195000	100.040000	100.170000
736636.000000	100.185000	100.260000	100.120000	100.205000
736637.000000	100.240000	100.440000	100.240000	100.350000
736638.000000	100.325000	100.375000	100.285000	100.330000
736641.000000	100.305000	100.305000	100.065000	100.090000
736642.000000	100.050000	100.095000	99.910000	100.055000
736643.000000	99.995000	100.290000	99.895000	99.975000
736644.000000	99.840000	99.840000	99.625000	99.630000
736645.000000	99.525000	99.615000	99.375000	99.420000
736648.000000	99.445000	99.590000	99.150000	99.150000
736649.000000	99.200000	99.230000	98.920000	99.230000
736650.000000	99.200000	99.310000	99.035000	99.045000
736651.000000	99.090000	99.150000	98.930000	98.930000
736652.000000	98.910000	99.075000	98.770000	98.920000
736655.000000	98.930000	99.055000	98.925000	98.990000
736656.000000	99.060000	99.170000	98.890000	98.965000
736657.000000	98.980000	99.265000	98.900000	99.210000
736658.000000	99.120000	99.170000	99.025000	99.040000
736659.000000	99.020000	99.050000	98.870000	98.910000
736662.000000	98.870000	99.060000	98.870000	98.920000
736663.000000	98.880000	98.900000	98.070000	98.080000
736664.000000	98.070000	98.255000	97.695000	98.055000
736665.000000	97.955000	97.955000	97.270000	97.330000
736666.000000	97.290000	97.620000	97.290000	97.440000
736669.000000	97.490000	97.575000	97.155000	97.175000
736670.000000	97.100000	97.100000	96.500000	96.875000
736671.000000	97.000000	97.165000	96.795000	97.090000
736672.000000	97.250000	97.525000	97.080000	97.185000
736673.000000	97.100000	97.300000	97.030000	97.030000
736676.000000	96.730000	96.750000	96.020000	96.045000
736677.000000	96.030000	96.140000	95.800000	95.875000
736678.000000	96.020000	96.150000	95.520000	95.565000
736679.000000	95.220000	95.220000	93.690000	93.695000
736680.000000	93.690000	94.765000	93.380000	94.730000
736683.000000	94.200000	94.315000	93.310000	93.460000
736684.000000	92.930000	93.900000	92.500000	93.790000
736685.000000	94.100000	95.525000	94.100000	95.345000
736686.000000	95.360000	96.055000	95.180000	96.055000
736687.000000	96.055000	96.055000	95.500000	95.610000
736690.000000	95.415000	95.705000	95.150000	95.560000
