datetime	open	high	low	close
2017-06-23 00:00:00	17440.000000	17440.000000	17440.000000	17440.000000
2017-06-23 00:09:00	17450.000000	17450.000000	17450.000000	17450.000000
2017-06-23 00:13:00	17460.000000	17460.000000	17460.000000	17460.000000
2017-06-23 00:17:00	17470.000000	17470.000000	17470.000000	17470.000000
2017-06-23 00:18:00	17475.000000	17490.000000	17475.000000	17490.000000
2017-06-23 00:20:00	17470.000000	17470.000000	17445.000000	17460.000000
2017-06-23 00:21:00	17475.000000	17475.000000	17460.000000	17460.000000
2017-06-23 00:22:00	17460.000000	17460.000000	17460.000000	17460.000000
2017-06-23 00:24:00	17460.000000	17460.000000	17450.000000	17450.000000
2017-06-23 00:25:00	17450.000000	17450.000000	17450.000000	17450.000000
2017-06-23 00:26:00	17440.000000	17440.000000	17440.000000	17440.000000
2017-06-23 00:29:00	17445.000000	17445.000000	17445.000000	17445.000000
2017-06-23 00:30:00	17445.000000	17445.000000	17445.000000	17445.000000
2017-06-23 00:58:00	17415.000000	17415.000000	17415.000000	17415.000000
2017-06-23 09:00:00	17460.000000	17465.000000	17410.000000	17410.000000
2017-06-23 09:01:00	17410.000000	17430.000000	17365.000000	17405.000000
2017-06-23 09:02:00	17405.000000	17425.000000	17395.000000	17400.000000
2017-06-23 09:03:00	17400.000000	17410.000000	17390.000000	17390.000000
2017-06-23 09:04:00	17395.000000	17420.000000	17395.000000	17420.000000
2017-06-23 09:05:00	17400.000000	17415.000000	17400.000000	17415.000000
2017-06-23 09:06:00	17425.000000	17425.000000	17425.000000	17425.000000
2017-06-23 09:07:00	17420.000000	17430.000000	17410.000000	17410.000000
2017-06-23 09:08:00	17395.000000	17395.000000	17395.000000	17395.000000
2017-06-23 09:09:00	17380.000000	17400.000000	17380.000000	17400.000000
2017-06-23 09:10:00	17395.000000	17400.000000	17395.000000	17400.000000
2017-06-23 09:11:00	17385.000000	17385.000000	17385.000000	17385.000000
2017-06-23 09:12:00	17395.000000	17400.000000	17395.000000	17400.000000
2017-06-23 09:13:00	17390.000000	17390.000000	17375.000000	17375.000000
2017-06-23 09:14:00	17360.000000	17360.000000	17305.000000	17355.000000
2017-06-23 09:15:00	17340.000000	17355.000000	17340.000000	17345.000000
2017-06-23 09:16:00	17355.000000	17360.000000	17355.000000	17360.000000
2017-06-23 09:17:00	17345.000000	17345.000000	17340.000000	17340.000000
2017-06-23 09:18:00	17340.000000	17340.000000	17335.000000	17335.000000
2017-06-23 09:19:00	17340.000000	17340.000000	17340.000000	17340.000000
2017-06-23 09:20:00	17335.000000	17335.000000	17315.000000	17315.000000
2017-06-23 09:21:00	17335.000000	17335.000000	17335.000000	17335.000000
2017-06-23 09:22:00	17325.000000	17325.000000	17325.000000	17325.000000
2017-06-23 09:23:00	17320.000000	17320.000000	17305.000000	17305.000000
2017-06-23 09:24:00	17300.000000	17300.000000	17285.000000	17285.000000
2017-06-23 09:25:00	17285.000000	17285.000000	17285.000000	17285.000000
2017-06-23 09:26:00	17270.000000	17270.000000	17255.000000	17265.000000
2017-06-23 09:27:00	17255.000000	17275.000000	17255.000000	17275.000000
2017-06-23 09:28:00	17275.000000	17295.000000	17275.000000	17285.000000
2017-06-23 09:29:00	17290.000000	17295.000000	17290.000000	17295.000000
2017-06-23 09:30:00	17290.000000	17290.000000	17290.000000	17290.000000
2017-06-23 09:31:00	17295.000000	17300.000000	17295.000000	17300.000000
2017-06-23 09:32:00	17295.000000	17300.000000	17295.000000	17300.000000
2017-06-23 09:33:00	17290.000000	17290.000000	17280.000000	17280.000000
2017-06-23 09:34:00	17270.000000	17270.000000	17260.000000	17260.000000
2017-06-23 09:35:00	17260.000000	17265.000000	17260.000000	17265.000000
2017-06-23 09:36:00	17265.000000	17265.000000	17260.000000	17260.000000
2017-06-23 09:37:00	17255.000000	17255.000000	17250.000000	17250.000000
2017-06-23 09:38:00	17250.000000	17265.000000	17240.000000	17265.000000
2017-06-23 09:39:00	17265.000000	17265.000000	17260.000000	17260.000000
2017-06-23 09:40:00	17260.000000	17260.000000	17255.000000	17255.000000
2017-06-23 09:42:00	17255.000000	17260.000000	17250.000000	17260.000000
2017-06-23 09:43:00	17255.000000	17265.000000	17255.000000	17265.000000
2017-06-23 09:44:00	17265.000000	17265.000000	17265.000000	17265.000000
2017-06-23 09:45:00	17265.000000	17265.000000	17265.000000	17265.000000
2017-06-23 09:46:00	17270.000000	17270.000000	17270.000000	17270.000000
2017-06-23 09:47:00	17265.000000	17265.000000	17265.000000	17265.000000
2017-06-23 09:48:00	17265.000000	17265.000000	17265.000000	17265.000000
2017-06-23 09:49:00	17270.000000	17270.000000	17270.000000	17270.000000
2017-06-23 09:50:00	17270.000000	17270.000000	17265.000000	17265.000000
2017-06-23 09:51:00	17270.000000	17270.000000	17265.000000	17270.000000
2017-06-23 09:52:00	17270.000000	17270.000000	17265.000000	17265.000000
2017-06-23 09:53:00	17270.000000	17270.000000	17270.000000	17270.000000
2017-06-23 09:56:00	17265.000000	17265.000000	17265.000000	17265.000000
2017-06-23 09:57:00	17265.000000	17265.000000	17265.000000	17265.000000
2017-06-23 10:00:00	17260.000000	17270.000000	17260.000000	17270.000000
2017-06-23 10:01:00	17275.000000	17275.000000	17275.000000	17275.000000
2017-06-23 10:02:00	17285.000000	17285.000000	17285.000000	17285.000000
2017-06-23 10:03:00	17285.000000	17300.000000	17285.000000	17300.000000
2017-06-23 10:04:00	17305.000000	17315.000000	17300.000000	17315.000000
2017-06-23 10:05:00	17305.000000	17310.000000	17305.000000	17310.000000
2017-06-23 10:06:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:07:00	17310.000000	17315.000000	17310.000000	17315.000000
2017-06-23 10:08:00	17300.000000	17300.000000	17300.000000	17300.000000
2017-06-23 10:09:00	17295.000000	17310.000000	17295.000000	17310.000000
2017-06-23 10:10:00	17310.000000	17315.000000	17310.000000	17315.000000
2017-06-23 10:11:00	17315.000000	17330.000000	17310.000000	17320.000000
2017-06-23 10:12:00	17335.000000	17335.000000	17325.000000	17325.000000
2017-06-23 10:13:00	17340.000000	17340.000000	17340.000000	17340.000000
2017-06-23 10:14:00	17330.000000	17330.000000	17325.000000	17325.000000
2017-06-23 10:30:00	17325.000000	17325.000000	17315.000000	17315.000000
2017-06-23 10:31:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:32:00	17320.000000	17320.000000	17320.000000	17320.000000
2017-06-23 10:36:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:38:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:41:00	17310.000000	17310.000000	17310.000000	17310.000000
2017-06-23 10:44:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:50:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:51:00	17315.000000	17315.000000	17315.000000	17315.000000
2017-06-23 10:53:00	17310.000000	17310.000000	17305.000000	17305.000000
2017-06-23 11:07:00	17305.000000	17305.000000	17305.000000	17305.000000
2017-06-23 11:09:00	17305.000000	17305.000000	17305.000000	17305.000000
2017-06-23 11:10:00	17290.000000	17290.000000	17270.000000	17290.000000
2017-06-23 11:11:00	17275.000000	17285.000000	17250.000000	17250.000000
2017-06-23 11:12:00	17245.000000	17265.000000	17245.000000	17265.000000
2017-06-23 11:13:00	17255.000000	17270.000000	17255.000000	17255.000000
2017-06-23 11:14:00	17250.000000	17250.000000	17250.000000	17250.000000
2017-06-23 11:15:00	17240.000000	17240.000000	17240.000000	17240.000000
2017-06-23 11:16:00	17245.000000	17245.000000	17245.000000	17245.000000
2017-06-23 11:17:00	17250.000000	17250.000000	17250.000000	17250.000000
2017-06-23 11:22:00	17245.000000	17255.000000	17245.000000	17255.000000
2017-06-23 11:23:00	17280.000000	17280.000000	17280.000000	17280.000000
2017-06-23 11:24:00	17255.000000	17255.000000	17255.000000	17255.000000
2017-06-23 11:25:00	17255.000000	17260.000000	17250.000000	17260.000000
