datetime	open	high	low	close
2018-03-15 00:10:00	105750.000000	105780.000000	105750.000000	105780.000000
2018-03-15 00:19:00	105960.000000	105960.000000	105870.000000	105870.000000
2018-03-15 00:23:00	105780.000000	105780.000000	105780.000000	105780.000000
2018-03-15 00:30:00	105780.000000	105780.000000	105780.000000	105780.000000
2018-03-15 00:48:00	105750.000000	105750.000000	105750.000000	105750.000000
2018-03-15 00:53:00	105740.000000	105780.000000	105700.000000	105780.000000
2018-03-15 00:54:00	105710.000000	105760.000000	105710.000000	105750.000000
2018-03-15 00:55:00	105750.000000	105750.000000	105750.000000	105750.000000
2018-03-15 00:56:00	105740.000000	105740.000000	105740.000000	105740.000000
2018-03-15 09:02:00	105800.000000	105800.000000	105710.000000	105710.000000
2018-03-15 09:03:00	105860.000000	105980.000000	105860.000000	105980.000000
2018-03-15 09:04:00	105870.000000	105990.000000	105870.000000	105990.000000
2018-03-15 09:06:00	105890.000000	105890.000000	105890.000000	105890.000000
2018-03-15 09:09:00	105880.000000	105880.000000	105880.000000	105880.000000
2018-03-15 09:11:00	105660.000000	105850.000000	105660.000000	105850.000000
2018-03-15 09:12:00	105790.000000	105790.000000	105790.000000	105790.000000
2018-03-15 09:14:00	105660.000000	105660.000000	105660.000000	105660.000000
2018-03-15 09:16:00	105600.000000	105600.000000	105600.000000	105600.000000
2018-03-15 09:17:00	105690.000000	105690.000000	105690.000000	105690.000000
2018-03-15 09:18:00	105700.000000	105700.000000	105700.000000	105700.000000
2018-03-15 09:19:00	105710.000000	105710.000000	105710.000000	105710.000000
2018-03-15 09:21:00	105780.000000	105790.000000	105780.000000	105790.000000
2018-03-15 09:22:00	105780.000000	105780.000000	105780.000000	105780.000000
2018-03-15 09:23:00	105780.000000	105810.000000	105780.000000	105810.000000
2018-03-15 09:26:00	105840.000000	105840.000000	105840.000000	105840.000000
2018-03-15 09:27:00	105840.000000	105840.000000	105830.000000	105830.000000
2018-03-15 09:28:00	105790.000000	105790.000000	105790.000000	105790.000000
2018-03-15 09:30:00	105810.000000	105820.000000	105810.000000	105820.000000
2018-03-15 09:31:00	105790.000000	105790.000000	105790.000000	105790.000000
2018-03-15 09:33:00	105810.000000	105870.000000	105810.000000	105840.000000
2018-03-15 09:44:00	105870.000000	105870.000000	105870.000000	105870.000000
2018-03-15 09:45:00	105880.000000	105880.000000	105880.000000	105880.000000
2018-03-15 09:48:00	105920.000000	105920.000000	105920.000000	105920.000000
2018-03-15 09:49:00	105900.000000	105920.000000	105900.000000	105920.000000
2018-03-15 09:56:00	105830.000000	105830.000000	105830.000000	105830.000000
2018-03-15 10:02:00	105830.000000	105830.000000	105830.000000	105830.000000
2018-03-15 10:03:00	105830.000000	105830.000000	105830.000000	105830.000000
2018-03-15 10:05:00	105820.000000	105820.000000	105820.000000	105820.000000
2018-03-15 10:06:00	105740.000000	105740.000000	105740.000000	105740.000000
2018-03-15 10:10:00	105740.000000	105740.000000	105740.000000	105740.000000
