datetime	trade	volume
2018-10-23 09:00:00	3717.000000	114.000000
2018-10-23 09:00:01	3717.000000	58.000000
2018-10-23 09:00:01	3717.000000	72.000000
2018-10-23 09:00:02	3717.000000	6.000000
2018-10-23 09:00:02	3716.000000	4.000000
2018-10-23 09:00:03	3716.000000	10.000000
2018-10-23 09:00:04	3717.000000	10.000000
2018-10-23 09:00:04	3716.000000	6.000000
2018-10-23 09:00:05	3716.000000	34.000000
2018-10-23 09:00:06	3716.000000	24.000000
2018-10-23 09:00:07	3717.000000	20.000000
2018-10-23 09:00:07	3717.000000	30.000000
2018-10-23 09:00:07	3716.000000	32.000000
2018-10-23 09:00:08	3716.000000	2.000000
2018-10-23 09:00:09	3716.000000	4.000000
2018-10-23 09:00:09	3717.000000	4.000000
2018-10-23 09:00:10	3717.000000	2.000000
2018-10-23 09:00:10	3716.000000	20.000000
2018-10-23 09:00:10	3717.000000	22.000000
2018-10-23 09:00:11	3716.000000	2.000000
2018-10-23 09:00:12	3716.000000	16.000000
2018-10-23 09:00:14	3717.000000	2.000000
2018-10-23 09:00:15	3716.000000	8.000000
2018-10-23 09:00:15	3717.000000	20.000000
2018-10-23 09:00:16	3717.000000	8.000000
2018-10-23 09:00:17	3717.000000	8.000000
2018-10-23 09:00:18	3718.000000	2.000000
2018-10-23 09:00:18	3718.000000	2.000000
2018-10-23 09:00:19	3717.000000	2.000000
2018-10-23 09:00:20	3718.000000	20.000000
2018-10-23 09:00:20	3718.000000	50.000000
2018-10-23 09:00:22	3719.000000	22.000000
2018-10-23 09:00:22	3719.000000	4.000000
2018-10-23 09:00:24	3719.000000	26.000000
2018-10-23 09:00:25	3719.000000	4.000000
2018-10-23 09:00:26	3719.000000	4.000000
2018-10-23 09:00:27	3719.000000	86.000000
2018-10-23 09:00:29	3719.000000	2.000000
2018-10-23 09:00:29	3719.000000	20.000000
2018-10-23 09:00:30	3719.000000	2.000000
2018-10-23 09:00:31	3719.000000	26.000000
2018-10-23 09:00:31	3719.000000	10.000000
2018-10-23 09:00:32	3719.000000	2.000000
2018-10-23 09:00:32	3719.000000	4.000000
2018-10-23 09:00:33	3720.000000	8.000000
2018-10-23 09:00:33	3719.000000	18.000000
2018-10-23 09:00:34	3720.000000	28.000000
2018-10-23 09:00:34	3719.000000	4.000000
2018-10-23 09:00:37	3719.000000	20.000000
2018-10-23 09:00:37	3719.000000	2.000000
2018-10-23 09:00:38	3719.000000	20.000000
