datetime	open	high	low	close
2018-11-01 09:00:00	2700.000000	2704.000000	2700.000000	2702.000000
2018-11-01 09:01:00	2704.000000	2704.000000	2704.000000	2704.000000
2018-11-01 09:02:00	2703.000000	2703.000000	2700.000000	2702.000000
2018-11-01 09:03:00	2700.000000	2700.000000	2700.000000	2700.000000
2018-11-01 09:04:00	2699.000000	2699.000000	2693.000000	2698.000000
2018-11-01 09:05:00	2697.000000	2697.000000	2697.000000	2697.000000
2018-11-01 09:06:00	2696.000000	2698.000000	2696.000000	2696.000000
2018-11-01 09:07:00	2698.000000	2698.000000	2698.000000	2698.000000
2018-11-01 09:09:00	2696.000000	2697.000000	2696.000000	2697.000000
2018-11-01 09:10:00	2696.000000	2696.000000	2694.000000	2695.000000
2018-11-01 09:11:00	2696.000000	2698.000000	2695.000000	2698.000000
2018-11-01 09:12:00	2698.000000	2698.000000	2695.000000	2695.000000
2018-11-01 09:13:00	2696.000000	2696.000000	2696.000000	2696.000000
2018-11-01 09:14:00	2696.000000	2698.000000	2694.000000	2694.000000
2018-11-01 09:15:00	2694.000000	2695.000000	2694.000000	2695.000000
2018-11-01 09:16:00	2695.000000	2696.000000	2691.000000	2691.000000
2018-11-01 09:17:00	2692.000000	2693.000000	2691.000000	2691.000000
2018-11-01 09:18:00	2691.000000	2691.000000	2689.000000	2689.000000
2018-11-01 09:19:00	2688.000000	2691.000000	2688.000000	2690.000000
2018-11-01 09:20:00	2690.000000	2696.000000	2689.000000	2690.000000
2018-11-01 09:21:00	2690.000000	2690.000000	2690.000000	2690.000000
2018-11-01 09:22:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 09:23:00	2697.000000	2697.000000	2697.000000	2697.000000
2018-11-01 09:24:00	2694.000000	2698.000000	2693.000000	2693.000000
2018-11-01 09:25:00	2698.000000	2698.000000	2694.000000	2695.000000
2018-11-01 09:26:00	2694.000000	2694.000000	2694.000000	2694.000000
2018-11-01 09:27:00	2695.000000	2695.000000	2694.000000	2695.000000
2018-11-01 09:28:00	2696.000000	2696.000000	2696.000000	2696.000000
2018-11-01 09:29:00	2695.000000	2695.000000	2692.000000	2694.000000
2018-11-01 09:30:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 09:31:00	2692.000000	2696.000000	2691.000000	2691.000000
2018-11-01 09:32:00	2691.000000	2691.000000	2690.000000	2691.000000
2018-11-01 09:33:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 09:34:00	2693.000000	2694.000000	2693.000000	2694.000000
2018-11-01 09:35:00	2697.000000	2699.000000	2697.000000	2699.000000
2018-11-01 09:36:00	2699.000000	2700.000000	2699.000000	2700.000000
2018-11-01 09:37:00	2700.000000	2701.000000	2700.000000	2701.000000
2018-11-01 09:38:00	2700.000000	2700.000000	2699.000000	2699.000000
2018-11-01 09:40:00	2701.000000	2702.000000	2701.000000	2702.000000
2018-11-01 09:41:00	2702.000000	2704.000000	2701.000000	2704.000000
2018-11-01 09:42:00	2704.000000	2705.000000	2704.000000	2705.000000
2018-11-01 09:43:00	2705.000000	2705.000000	2705.000000	2705.000000
2018-11-01 09:46:00	2701.000000	2701.000000	2701.000000	2701.000000
2018-11-01 09:47:00	2700.000000	2700.000000	2700.000000	2700.000000
2018-11-01 09:48:00	2700.000000	2700.000000	2691.000000	2691.000000
2018-11-01 09:49:00	2696.000000	2698.000000	2696.000000	2698.000000
2018-11-01 09:51:00	2703.000000	2703.000000	2703.000000	2703.000000
2018-11-01 09:52:00	2702.000000	2702.000000	2702.000000	2702.000000
2018-11-01 09:53:00	2703.000000	2705.000000	2703.000000	2705.000000
2018-11-01 09:57:00	2705.000000	2705.000000	2705.000000	2705.000000
2018-11-01 09:58:00	2703.000000	2703.000000	2703.000000	2703.000000
2018-11-01 09:59:00	2698.000000	2698.000000	2698.000000	2698.000000
2018-11-01 10:04:00	2699.000000	2699.000000	2699.000000	2699.000000
2018-11-01 10:05:00	2698.000000	2698.000000	2698.000000	2698.000000
2018-11-01 10:07:00	2703.000000	2705.000000	2703.000000	2704.000000
2018-11-01 10:09:00	2702.000000	2702.000000	2702.000000	2702.000000
2018-11-01 10:11:00	2699.000000	2699.000000	2699.000000	2699.000000
2018-11-01 10:13:00	2699.000000	2699.000000	2699.000000	2699.000000
2018-11-01 10:31:00	2699.000000	2699.000000	2699.000000	2699.000000
2018-11-01 10:32:00	2699.000000	2699.000000	2699.000000	2699.000000
2018-11-01 10:33:00	2699.000000	2699.000000	2699.000000	2699.000000
2018-11-01 10:35:00	2698.000000	2698.000000	2697.000000	2697.000000
2018-11-01 10:36:00	2698.000000	2698.000000	2698.000000	2698.000000
2018-11-01 10:37:00	2696.000000	2696.000000	2696.000000	2696.000000
2018-11-01 10:38:00	2696.000000	2696.000000	2696.000000	2696.000000
2018-11-01 10:39:00	2698.000000	2698.000000	2695.000000	2695.000000
2018-11-01 10:43:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 10:47:00	2693.000000	2693.000000	2692.000000	2692.000000
2018-11-01 10:48:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 10:49:00	2691.000000	2691.000000	2690.000000	2690.000000
2018-11-01 10:50:00	2693.000000	2693.000000	2693.000000	2693.000000
2018-11-01 10:52:00	2693.000000	2693.000000	2690.000000	2692.000000
2018-11-01 10:53:00	2692.000000	2692.000000	2690.000000	2690.000000
2018-11-01 10:54:00	2691.000000	2691.000000	2690.000000	2690.000000
2018-11-01 10:56:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 10:57:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 11:00:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 11:02:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 11:05:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 11:07:00	2690.000000	2690.000000	2689.000000	2689.000000
2018-11-01 11:10:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 11:11:00	2690.000000	2690.000000	2690.000000	2690.000000
2018-11-01 11:14:00	2693.000000	2693.000000	2693.000000	2693.000000
2018-11-01 11:15:00	2690.000000	2690.000000	2690.000000	2690.000000
2018-11-01 11:19:00	2689.000000	2691.000000	2688.000000	2691.000000
2018-11-01 11:21:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 11:22:00	2694.000000	2694.000000	2694.000000	2694.000000
2018-11-01 11:23:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 11:24:00	2689.000000	2689.000000	2689.000000	2689.000000
2018-11-01 11:27:00	2689.000000	2689.000000	2689.000000	2689.000000
2018-11-01 11:28:00	2693.000000	2697.000000	2693.000000	2696.000000
2018-11-01 11:29:00	2698.000000	2698.000000	2695.000000	2695.000000
2018-11-01 13:30:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 13:31:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 13:32:00	2692.000000	2692.000000	2691.000000	2691.000000
2018-11-01 13:33:00	2689.000000	2690.000000	2686.000000	2687.000000
2018-11-01 13:34:00	2687.000000	2687.000000	2685.000000	2685.000000
2018-11-01 13:35:00	2687.000000	2687.000000	2687.000000	2687.000000
2018-11-01 13:36:00	2689.000000	2689.000000	2688.000000	2688.000000
2018-11-01 13:37:00	2690.000000	2694.000000	2690.000000	2692.000000
2018-11-01 13:39:00	2695.000000	2696.000000	2695.000000	2696.000000
2018-11-01 13:40:00	2697.000000	2699.000000	2692.000000	2692.000000
2018-11-01 13:41:00	2694.000000	2694.000000	2694.000000	2694.000000
2018-11-01 13:42:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 13:43:00	2694.000000	2696.000000	2694.000000	2696.000000
2018-11-01 13:44:00	2698.000000	2699.000000	2697.000000	2697.000000
2018-11-01 13:45:00	2697.000000	2699.000000	2697.000000	2699.000000
2018-11-01 13:46:00	2700.000000	2702.000000	2699.000000	2702.000000
2018-11-01 13:47:00	2702.000000	2702.000000	2701.000000	2701.000000
2018-11-01 13:48:00	2701.000000	2701.000000	2700.000000	2700.000000
2018-11-01 13:50:00	2693.000000	2694.000000	2693.000000	2694.000000
2018-11-01 13:51:00	2694.000000	2694.000000	2694.000000	2694.000000
2018-11-01 13:52:00	2700.000000	2700.000000	2700.000000	2700.000000
2018-11-01 13:58:00	2699.000000	2699.000000	2697.000000	2697.000000
2018-11-01 13:59:00	2696.000000	2697.000000	2695.000000	2697.000000
2018-11-01 14:01:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 14:03:00	2696.000000	2701.000000	2696.000000	2701.000000
2018-11-01 14:05:00	2696.000000	2696.000000	2695.000000	2695.000000
2018-11-01 14:11:00	2694.000000	2694.000000	2694.000000	2694.000000
2018-11-01 14:13:00	2693.000000	2693.000000	2693.000000	2693.000000
2018-11-01 14:14:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 14:15:00	2693.000000	2693.000000	2693.000000	2693.000000
2018-11-01 14:17:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 14:18:00	2695.000000	2695.000000	2695.000000	2695.000000
2018-11-01 14:23:00	2693.000000	2693.000000	2693.000000	2693.000000
2018-11-01 14:24:00	2696.000000	2696.000000	2696.000000	2696.000000
2018-11-01 14:25:00	2693.000000	2694.000000	2693.000000	2694.000000
2018-11-01 14:26:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 14:31:00	2697.000000	2697.000000	2697.000000	2697.000000
2018-11-01 14:34:00	2696.000000	2696.000000	2696.000000	2696.000000
2018-11-01 14:38:00	2692.000000	2692.000000	2690.000000	2690.000000
2018-11-01 14:39:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 14:40:00	2690.000000	2690.000000	2685.000000	2685.000000
2018-11-01 14:41:00	2685.000000	2685.000000	2682.000000	2684.000000
2018-11-01 14:42:00	2682.000000	2683.000000	2682.000000	2682.000000
2018-11-01 14:43:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 14:44:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 14:45:00	2682.000000	2684.000000	2682.000000	2684.000000
2018-11-01 14:46:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 14:47:00	2684.000000	2684.000000	2683.000000	2683.000000
2018-11-01 14:48:00	2683.000000	2683.000000	2683.000000	2683.000000
2018-11-01 14:49:00	2683.000000	2684.000000	2683.000000	2684.000000
2018-11-01 14:50:00	2684.000000	2684.000000	2683.000000	2683.000000
2018-11-01 14:51:00	2684.000000	2684.000000	2683.000000	2683.000000
2018-11-01 14:52:00	2684.000000	2685.000000	2684.000000	2685.000000
2018-11-01 14:53:00	2685.000000	2685.000000	2685.000000	2685.000000
2018-11-01 14:54:00	2685.000000	2689.000000	2684.000000	2689.000000
2018-11-01 14:55:00	2690.000000	2690.000000	2688.000000	2688.000000
2018-11-01 14:56:00	2685.000000	2688.000000	2685.000000	2688.000000
2018-11-01 14:57:00	2685.000000	2686.000000	2685.000000	2686.000000
2018-11-01 14:58:00	2686.000000	2686.000000	2685.000000	2685.000000
2018-11-01 14:59:00	2686.000000	2686.000000	2686.000000	2686.000000
2018-11-01 21:00:00	2692.000000	2692.000000	2687.000000	2690.000000
2018-11-01 21:01:00	2687.000000	2690.000000	2687.000000	2687.000000
2018-11-01 21:02:00	2687.000000	2690.000000	2687.000000	2690.000000
2018-11-01 21:03:00	2690.000000	2690.000000	2689.000000	2689.000000
2018-11-01 21:04:00	2690.000000	2691.000000	2690.000000	2691.000000
2018-11-01 21:05:00	2693.000000	2695.000000	2693.000000	2695.000000
2018-11-01 21:06:00	2695.000000	2695.000000	2694.000000	2694.000000
2018-11-01 21:07:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 21:08:00	2692.000000	2692.000000	2692.000000	2692.000000
2018-11-01 21:09:00	2691.000000	2691.000000	2691.000000	2691.000000
2018-11-01 21:10:00	2690.000000	2690.000000	2685.000000	2686.000000
2018-11-01 21:11:00	2686.000000	2686.000000	2685.000000	2685.000000
2018-11-01 21:12:00	2685.000000	2685.000000	2684.000000	2684.000000
2018-11-01 21:13:00	2684.000000	2684.000000	2683.000000	2683.000000
2018-11-01 21:14:00	2684.000000	2684.000000	2683.000000	2683.000000
2018-11-01 21:16:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 21:17:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 21:18:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 21:20:00	2685.000000	2685.000000	2685.000000	2685.000000
2018-11-01 21:21:00	2686.000000	2686.000000	2686.000000	2686.000000
2018-11-01 21:22:00	2685.000000	2685.000000	2685.000000	2685.000000
2018-11-01 21:23:00	2685.000000	2685.000000	2685.000000	2685.000000
2018-11-01 21:25:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 21:27:00	2684.000000	2686.000000	2684.000000	2686.000000
2018-11-01 21:28:00	2685.000000	2685.000000	2684.000000	2684.000000
2018-11-01 21:30:00	2684.000000	2685.000000	2684.000000	2685.000000
2018-11-01 21:31:00	2685.000000	2685.000000	2685.000000	2685.000000
2018-11-01 21:33:00	2686.000000	2686.000000	2684.000000	2684.000000
2018-11-01 21:34:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 21:35:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 21:37:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 21:39:00	2683.000000	2684.000000	2683.000000	2684.000000
2018-11-01 21:40:00	2684.000000	2684.000000	2682.000000	2683.000000
2018-11-01 21:41:00	2683.000000	2683.000000	2683.000000	2683.000000
2018-11-01 21:42:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 21:43:00	2683.000000	2683.000000	2683.000000	2683.000000
2018-11-01 21:44:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 21:45:00	2684.000000	2684.000000	2684.000000	2684.000000
2018-11-01 21:46:00	2683.000000	2683.000000	2683.000000	2683.000000
2018-11-01 21:47:00	2683.000000	2683.000000	2680.000000	2681.000000
2018-11-01 21:48:00	2681.000000	2681.000000	2681.000000	2681.000000
2018-11-01 21:49:00	2680.000000	2681.000000	2680.000000	2680.000000
2018-11-01 21:51:00	2681.000000	2681.000000	2681.000000	2681.000000
2018-11-01 21:52:00	2681.000000	2681.000000	2681.000000	2681.000000
2018-11-01 21:53:00	2681.000000	2681.000000	2680.000000	2680.000000
2018-11-01 21:54:00	2683.000000	2683.000000	2683.000000	2683.000000
2018-11-01 21:57:00	2682.000000	2682.000000	2682.000000	2682.000000
2018-11-01 22:01:00	2681.000000	2681.000000	2680.000000	2680.000000
2018-11-01 22:02:00	2680.000000	2680.000000	2676.000000	2676.000000
2018-11-01 22:03:00	2676.000000	2676.000000	2676.000000	2676.000000
2018-11-01 22:04:00	2676.000000	2676.000000	2676.000000	2676.000000
2018-11-01 22:05:00	2676.000000	2676.000000	2676.000000	2676.000000
2018-11-01 22:06:00	2676.000000	2676.000000	2668.000000	2671.000000
