datetime	open	high	low	close
2017-05-02 09:21:00	21650.000000	21650.000000	21650.000000	21650.000000
2017-05-02 09:31:00	21700.000000	21700.000000	21150.000000	21150.000000
2017-05-02 09:32:00	21580.000000	21580.000000	21580.000000	21580.000000
2017-05-02 09:33:00	21610.000000	21610.000000	21610.000000	21610.000000
2017-05-02 09:34:00	21590.000000	21590.000000	21590.000000	21590.000000
2017-05-02 09:39:00	21590.000000	21590.000000	21590.000000	21590.000000
2017-05-02 09:59:00	21590.000000	21590.000000	21590.000000	21590.000000
2017-05-02 13:41:00	21495.000000	21495.000000	21495.000000	21495.000000
2017-05-02 14:04:00	21475.000000	21475.000000	21475.000000	21475.000000
2017-05-02 14:19:00	21350.000000	21350.000000	21350.000000	21350.000000
2017-05-02 14:59:00	21505.000000	21505.000000	21505.000000	21505.000000
2017-05-02 21:03:00	21375.000000	21375.000000	21375.000000	21375.000000
2017-05-02 21:12:00	21395.000000	21395.000000	21395.000000	21395.000000
2017-05-02 21:13:00	21395.000000	21395.000000	21395.000000	21395.000000
2017-05-02 21:18:00	21400.000000	21400.000000	21400.000000	21400.000000
2017-05-02 21:32:00	21435.000000	21470.000000	21435.000000	21470.000000
2017-05-02 21:43:00	21435.000000	21435.000000	21435.000000	21435.000000
2017-05-02 22:15:00	21470.000000	21470.000000	21470.000000	21470.000000
2017-05-02 22:52:00	21535.000000	21535.000000	21535.000000	21535.000000
