datetime	trade	volume
2018-08-23 09:15:00	97.680000	4.000000
2018-08-23 09:15:00	97.690000	5.000000
2018-08-23 09:15:01	97.685000	24.000000
2018-08-23 09:15:01	97.675000	9.000000
2018-08-23 09:15:02	97.660000	6.000000
2018-08-23 09:15:03	97.660000	3.000000
2018-08-23 09:15:03	97.650000	17.000000
2018-08-23 09:15:04	97.655000	6.000000
2018-08-23 09:15:04	97.655000	3.000000
2018-08-23 09:15:05	97.650000	21.000000
2018-08-23 09:15:07	97.660000	5.000000
2018-08-23 09:15:08	97.680000	1.000000
2018-08-23 09:15:09	97.675000	4.000000
2018-08-23 09:15:09	97.675000	3.000000
2018-08-23 09:15:10	97.670000	3.000000
2018-08-23 09:15:10	97.665000	3.000000
2018-08-23 09:15:11	97.650000	4.000000
2018-08-23 09:15:12	97.650000	1.000000
2018-08-23 09:15:12	97.650000	2.000000
2018-08-23 09:15:13	97.655000	4.000000
2018-08-23 09:15:14	97.650000	2.000000
2018-08-23 09:15:15	97.655000	2.000000
2018-08-23 09:15:16	97.655000	2.000000
2018-08-23 09:15:16	97.660000	1.000000
2018-08-23 09:15:17	97.660000	1.000000
2018-08-23 09:15:23	97.655000	2.000000
2018-08-23 09:15:23	97.660000	1.000000
2018-08-23 09:15:24	97.665000	2.000000
2018-08-23 09:15:24	97.665000	2.000000
2018-08-23 09:15:26	97.665000	2.000000
2018-08-23 09:15:29	97.660000	1.000000
2018-08-23 09:15:32	97.660000	1.000000
2018-08-23 09:15:33	97.660000	3.000000
2018-08-23 09:15:35	97.660000	1.000000
2018-08-23 09:15:53	97.655000	1.000000
2018-08-23 09:15:53	97.655000	6.000000
2018-08-23 09:15:54	97.655000	3.000000
2018-08-23 09:15:54	97.665000	4.000000
2018-08-23 09:15:55	97.655000	5.000000
2018-08-23 09:15:56	97.655000	2.000000
2018-08-23 09:16:03	97.655000	1.000000
2018-08-23 09:16:07	97.655000	5.000000
2018-08-23 09:16:08	97.655000	2.000000
2018-08-23 09:16:15	97.665000	1.000000
2018-08-23 09:16:19	97.665000	1.000000
2018-08-23 09:16:21	97.655000	1.000000
2018-08-23 09:16:25	97.655000	2.000000
2018-08-23 09:16:29	97.660000	9.000000
2018-08-23 09:16:30	97.660000	1.000000
2018-08-23 09:16:30	97.655000	1.000000
2018-08-23 09:16:32	97.655000	1.000000
2018-08-23 09:16:33	97.660000	1.000000
2018-08-23 09:16:34	97.655000	2.000000
2018-08-23 09:16:34	97.655000	1.000000
2018-08-23 09:16:43	97.655000	1.000000
2018-08-23 09:16:43	97.655000	1.000000
2018-08-23 09:16:44	97.660000	2.000000
2018-08-23 09:16:49	97.665000	3.000000
2018-08-23 09:16:50	97.665000	7.000000
2018-08-23 09:16:50	97.665000	10.000000
2018-08-23 09:16:51	97.665000	1.000000
2018-08-23 09:16:52	97.665000	1.000000
2018-08-23 09:16:53	97.665000	5.000000
2018-08-23 09:16:54	97.670000	1.000000
2018-08-23 09:16:57	97.675000	2.000000
2018-08-23 09:16:58	97.670000	1.000000
2018-08-23 09:16:59	97.670000	1.000000
2018-08-23 09:17:02	97.670000	1.000000
2018-08-23 09:17:10	97.675000	1.000000
2018-08-23 09:17:14	97.680000	3.000000
2018-08-23 09:17:15	97.685000	4.000000
2018-08-23 09:17:16	97.690000	6.000000
2018-08-23 09:17:16	97.690000	2.000000
2018-08-23 09:17:18	97.690000	1.000000
2018-08-23 09:17:19	97.690000	1.000000
2018-08-23 09:17:29	97.685000	3.000000
2018-08-23 09:17:36	97.685000	1.000000
2018-08-23 09:17:43	97.690000	2.000000
2018-08-23 09:17:44	97.690000	1.000000
2018-08-23 09:17:50	97.690000	1.000000
2018-08-23 09:18:02	97.690000	1.000000
2018-08-23 09:18:14	97.690000	1.000000
2018-08-23 09:18:18	97.690000	1.000000
2018-08-23 09:18:22	97.685000	1.000000
2018-08-23 09:18:23	97.685000	3.000000
2018-08-23 09:18:23	97.685000	7.000000
2018-08-23 09:18:24	97.685000	1.000000
2018-08-23 09:18:26	97.685000	1.000000
2018-08-23 09:18:28	97.690000	2.000000
2018-08-23 09:18:29	97.690000	4.000000
2018-08-23 09:19:01	97.685000	2.000000
2018-08-23 09:19:16	97.690000	1.000000
2018-08-23 09:19:46	97.695000	7.000000
2018-08-23 09:19:50	97.695000	6.000000
2018-08-23 09:19:52	97.695000	1.000000
2018-08-23 09:19:54	97.695000	1.000000
2018-08-23 09:19:55	97.700000	11.000000
2018-08-23 09:19:58	97.695000	2.000000
2018-08-23 09:20:00	97.690000	6.000000
2018-08-23 09:20:01	97.695000	6.000000
2018-08-23 09:20:01	97.700000	3.000000
2018-08-23 09:20:02	97.695000	2.000000
2018-08-23 09:20:02	97.695000	3.000000
2018-08-23 09:20:03	97.695000	1.000000
2018-08-23 09:20:05	97.700000	2.000000
2018-08-23 09:20:07	97.700000	1.000000
2018-08-23 09:20:08	97.700000	2.000000
2018-08-23 09:20:11	97.700000	1.000000
2018-08-23 09:20:15	97.700000	7.000000
2018-08-23 09:20:16	97.700000	2.000000
2018-08-23 09:20:20	97.705000	2.000000
2018-08-23 09:20:20	97.710000	3.000000
2018-08-23 09:20:21	97.710000	1.000000
2018-08-23 09:20:23	97.710000	6.000000
2018-08-23 09:20:27	97.715000	2.000000
2018-08-23 09:20:27	97.715000	9.000000
2018-08-23 09:20:28	97.715000	2.000000
2018-08-23 09:20:29	97.710000	2.000000
2018-08-23 09:20:29	97.715000	1.000000
2018-08-23 09:20:31	97.715000	1.000000
2018-08-23 09:20:31	97.715000	1.000000
2018-08-23 09:20:37	97.715000	2.000000
2018-08-23 09:20:37	97.715000	1.000000
2018-08-23 09:20:44	97.715000	1.000000
2018-08-23 09:20:45	97.705000	5.000000
2018-08-23 09:20:48	97.710000	1.000000
2018-08-23 09:20:51	97.710000	2.000000
2018-08-23 09:20:53	97.715000	3.000000
2018-08-23 09:20:54	97.715000	3.000000
2018-08-23 09:21:00	97.715000	1.000000
2018-08-23 09:21:00	97.715000	1.000000
2018-08-23 09:21:01	97.715000	1.000000
2018-08-23 09:21:02	97.715000	1.000000
2018-08-23 09:21:03	97.715000	1.000000
2018-08-23 09:21:08	97.710000	1.000000
2018-08-23 09:21:15	97.715000	1.000000
2018-08-23 09:21:16	97.715000	1.000000
2018-08-23 09:21:17	97.715000	1.000000
2018-08-23 09:21:24	97.715000	8.000000
2018-08-23 09:21:24	97.720000	1.000000
2018-08-23 09:21:39	97.720000	3.000000
2018-08-23 09:21:46	97.715000	3.000000
2018-08-23 09:21:46	97.720000	2.000000
2018-08-23 09:21:48	97.720000	1.000000
2018-08-23 09:21:49	97.720000	2.000000
2018-08-23 09:22:07	97.715000	3.000000
2018-08-23 09:22:10	97.715000	2.000000
2018-08-23 09:22:27	97.715000	1.000000
2018-08-23 09:22:32	97.715000	3.000000
2018-08-23 09:22:39	97.715000	1.000000
2018-08-23 09:22:39	97.715000	2.000000
2018-08-23 09:22:48	97.710000	1.000000
2018-08-23 09:22:55	97.715000	4.000000
2018-08-23 09:22:58	97.710000	3.000000
2018-08-23 09:23:02	97.715000	6.000000
2018-08-23 09:23:04	97.715000	7.000000
2018-08-23 09:23:08	97.715000	3.000000
2018-08-23 09:23:15	97.720000	3.000000
2018-08-23 09:23:20	97.720000	4.000000
2018-08-23 09:23:21	97.720000	16.000000
2018-08-23 09:23:21	97.715000	1.000000
2018-08-23 09:23:29	97.715000	1.000000
2018-08-23 09:23:32	97.720000	1.000000
2018-08-23 09:23:34	97.715000	2.000000
2018-08-23 09:23:35	97.720000	4.000000
2018-08-23 09:23:36	97.720000	6.000000
2018-08-23 09:23:39	97.720000	1.000000
2018-08-23 09:23:46	97.720000	1.000000
2018-08-23 09:23:49	97.720000	1.000000
2018-08-23 09:23:51	97.725000	1.000000
2018-08-23 09:23:51	97.725000	4.000000
2018-08-23 09:23:54	97.730000	3.000000
2018-08-23 09:23:54	97.725000	2.000000
2018-08-23 09:23:58	97.725000	3.000000
2018-08-23 09:23:59	97.725000	1.000000
2018-08-23 09:24:07	97.730000	2.000000
2018-08-23 09:24:08	97.730000	1.000000
2018-08-23 09:24:08	97.730000	1.000000
2018-08-23 09:24:10	97.725000	7.000000
2018-08-23 09:24:12	97.730000	3.000000
2018-08-23 09:24:12	97.730000	8.000000
2018-08-23 09:24:13	97.725000	1.000000
2018-08-23 09:24:13	97.730000	4.000000
2018-08-23 09:24:14	97.730000	1.000000
2018-08-23 09:24:14	97.730000	2.000000
2018-08-23 09:24:16	97.730000	2.000000
2018-08-23 09:24:22	97.725000	2.000000
2018-08-23 09:24:28	97.725000	1.000000
2018-08-23 09:24:29	97.725000	1.000000
2018-08-23 09:24:35	97.720000	3.000000
2018-08-23 09:24:45	97.720000	2.000000
2018-08-23 09:24:50	97.715000	2.000000
2018-08-23 09:24:54	97.720000	2.000000
2018-08-23 09:24:56	97.715000	1.000000
2018-08-23 09:25:00	97.720000	1.000000
2018-08-23 09:25:00	97.725000	7.000000
2018-08-23 09:25:01	97.725000	1.000000
