datetime	open	high	low	close
2018-10-18 09:00:00	12730.000000	12730.000000	12700.000000	12715.000000
2018-10-18 09:01:00	12715.000000	12725.000000	12715.000000	12725.000000
2018-10-18 09:03:00	12720.000000	12720.000000	12720.000000	12720.000000
2018-10-18 09:04:00	12720.000000	12725.000000	12720.000000	12725.000000
2018-10-18 09:05:00	12725.000000	12725.000000	12725.000000	12725.000000
2018-10-18 09:06:00	12720.000000	12745.000000	12720.000000	12745.000000
2018-10-18 09:07:00	12745.000000	12745.000000	12745.000000	12745.000000
2018-10-18 09:08:00	12735.000000	12735.000000	12725.000000	12725.000000
2018-10-18 09:12:00	12745.000000	12745.000000	12745.000000	12745.000000
2018-10-18 09:14:00	12735.000000	12735.000000	12735.000000	12735.000000
2018-10-18 09:15:00	12725.000000	12725.000000	12715.000000	12715.000000
2018-10-18 09:16:00	12720.000000	12720.000000	12720.000000	12720.000000
2018-10-18 09:20:00	12715.000000	12715.000000	12705.000000	12710.000000
2018-10-18 09:21:00	12720.000000	12720.000000	12720.000000	12720.000000
2018-10-18 09:22:00	12735.000000	12735.000000	12720.000000	12720.000000
2018-10-18 09:24:00	12705.000000	12705.000000	12700.000000	12700.000000
2018-10-18 09:27:00	12710.000000	12715.000000	12710.000000	12715.000000
2018-10-18 09:30:00	12690.000000	12690.000000	12685.000000	12685.000000
2018-10-18 09:31:00	12680.000000	12685.000000	12680.000000	12685.000000
2018-10-18 09:33:00	12685.000000	12685.000000	12680.000000	12680.000000
2018-10-18 09:34:00	12675.000000	12680.000000	12675.000000	12680.000000
2018-10-18 09:35:00	12680.000000	12680.000000	12675.000000	12680.000000
2018-10-18 09:36:00	12685.000000	12695.000000	12685.000000	12690.000000
2018-10-18 09:37:00	12710.000000	12710.000000	12710.000000	12710.000000
2018-10-18 09:38:00	12710.000000	12715.000000	12710.000000	12715.000000
2018-10-18 09:40:00	12700.000000	12700.000000	12700.000000	12700.000000
2018-10-18 09:45:00	12705.000000	12720.000000	12705.000000	12720.000000
2018-10-18 09:46:00	12715.000000	12715.000000	12715.000000	12715.000000
2018-10-18 09:52:00	12700.000000	12700.000000	12700.000000	12700.000000
2018-10-18 09:53:00	12715.000000	12715.000000	12715.000000	12715.000000
