datetime	trade	volume
2018-06-22 09:00:00	460.700000	164.000000
2018-06-22 09:00:01	460.700000	94.000000
2018-06-22 09:00:01	461.000000	210.000000
2018-06-22 09:00:02	460.700000	72.000000
2018-06-22 09:00:02	460.900000	26.000000
2018-06-22 09:00:03	460.800000	62.000000
2018-06-22 09:00:03	461.000000	40.000000
2018-06-22 09:00:04	461.100000	20.000000
2018-06-22 09:00:04	461.000000	68.000000
2018-06-22 09:00:05	461.200000	64.000000
2018-06-22 09:00:05	461.200000	36.000000
2018-06-22 09:00:06	461.300000	30.000000
2018-06-22 09:00:06	461.200000	44.000000
2018-06-22 09:00:07	461.300000	12.000000
2018-06-22 09:00:07	461.300000	20.000000
2018-06-22 09:00:08	461.200000	54.000000
2018-06-22 09:00:08	461.200000	12.000000
2018-06-22 09:00:09	461.300000	26.000000
2018-06-22 09:00:09	461.300000	10.000000
2018-06-22 09:00:10	461.200000	22.000000
2018-06-22 09:00:10	461.200000	28.000000
2018-06-22 09:00:11	461.300000	38.000000
2018-06-22 09:00:11	461.400000	42.000000
2018-06-22 09:00:12	461.300000	44.000000
2018-06-22 09:00:12	461.400000	36.000000
2018-06-22 09:00:13	461.300000	4.000000
2018-06-22 09:00:13	461.400000	12.000000
2018-06-22 09:00:14	461.400000	34.000000
2018-06-22 09:00:14	461.400000	4.000000
2018-06-22 09:00:15	461.400000	10.000000
2018-06-22 09:00:15	461.500000	18.000000
2018-06-22 09:00:16	461.400000	32.000000
2018-06-22 09:00:16	461.500000	4.000000
2018-06-22 09:00:17	461.400000	4.000000
2018-06-22 09:00:17	461.400000	10.000000
2018-06-22 09:00:18	461.400000	8.000000
2018-06-22 09:00:18	461.400000	14.000000
2018-06-22 09:00:19	461.400000	10.000000
2018-06-22 09:00:19	461.300000	8.000000
2018-06-22 09:00:20	461.300000	26.000000
2018-06-22 09:00:20	461.300000	32.000000
2018-06-22 09:00:21	461.200000	8.000000
2018-06-22 09:00:21	461.100000	12.000000
2018-06-22 09:00:22	461.100000	12.000000
2018-06-22 09:00:22	461.300000	14.000000
2018-06-22 09:00:23	461.200000	12.000000
2018-06-22 09:00:23	461.100000	6.000000
2018-06-22 09:00:24	461.200000	6.000000
2018-06-22 09:00:24	461.200000	2.000000
2018-06-22 09:00:25	461.100000	8.000000
2018-06-22 09:00:26	461.200000	8.000000
2018-06-22 09:00:26	461.100000	4.000000
2018-06-22 09:00:27	461.100000	10.000000
2018-06-22 09:00:27	461.200000	10.000000
2018-06-22 09:00:28	461.100000	6.000000
2018-06-22 09:00:28	461.200000	6.000000
2018-06-22 09:00:29	461.100000	6.000000
2018-06-22 09:00:29	461.200000	38.000000
2018-06-22 09:00:30	461.300000	16.000000
2018-06-22 09:00:30	461.300000	12.000000
2018-06-22 09:00:31	461.200000	4.000000
2018-06-22 09:00:31	461.300000	20.000000
2018-06-22 09:00:32	461.300000	42.000000
2018-06-22 09:00:32	461.300000	12.000000
2018-06-22 09:00:33	461.200000	40.000000
2018-06-22 09:00:33	461.400000	10.000000
2018-06-22 09:00:34	461.500000	30.000000
2018-06-22 09:00:34	461.500000	6.000000
2018-06-22 09:00:35	461.400000	4.000000
2018-06-22 09:00:36	461.400000	2.000000
2018-06-22 09:00:36	461.400000	18.000000
2018-06-22 09:00:37	461.500000	16.000000
2018-06-22 09:00:37	461.400000	8.000000
2018-06-22 09:00:38	461.400000	30.000000
2018-06-22 09:00:38	461.400000	34.000000
2018-06-22 09:00:39	461.300000	12.000000
2018-06-22 09:00:39	461.300000	4.000000
2018-06-22 09:00:40	461.500000	34.000000
2018-06-22 09:00:41	461.300000	16.000000
2018-06-22 09:00:41	461.300000	22.000000
2018-06-22 09:00:42	461.200000	4.000000
2018-06-22 09:00:42	461.400000	12.000000
2018-06-22 09:00:43	461.200000	6.000000
2018-06-22 09:00:43	461.200000	4.000000
2018-06-22 09:00:45	461.100000	14.000000
2018-06-22 09:00:45	461.100000	4.000000
2018-06-22 09:00:46	461.200000	2.000000
2018-06-22 09:00:46	461.200000	24.000000
2018-06-22 09:00:47	461.100000	18.000000
2018-06-22 09:00:47	461.100000	8.000000
2018-06-22 09:00:48	461.200000	6.000000
2018-06-22 09:00:48	461.200000	22.000000
2018-06-22 09:00:49	461.100000	124.000000
2018-06-22 09:00:49	461.100000	36.000000
2018-06-22 09:00:50	461.100000	44.000000
2018-06-22 09:00:50	461.100000	20.000000
2018-06-22 09:00:51	461.100000	12.000000
2018-06-22 09:00:51	461.200000	8.000000
2018-06-22 09:00:52	461.200000	8.000000
2018-06-22 09:00:52	461.200000	10.000000
2018-06-22 09:00:53	461.100000	42.000000
2018-06-22 09:00:53	461.100000	12.000000
2018-06-22 09:00:54	461.200000	22.000000
2018-06-22 09:00:54	461.200000	34.000000
2018-06-22 09:00:55	461.100000	4.000000
2018-06-22 09:00:55	461.200000	26.000000
2018-06-22 09:00:56	461.100000	4.000000
2018-06-22 09:00:56	461.100000	6.000000
2018-06-22 09:00:57	461.100000	2.000000
2018-06-22 09:00:57	461.200000	8.000000
2018-06-22 09:00:58	461.100000	18.000000
2018-06-22 09:00:59	461.100000	8.000000
2018-06-22 09:00:59	461.100000	2.000000
2018-06-22 09:01:00	461.100000	26.000000
2018-06-22 09:01:00	461.100000	22.000000
2018-06-22 09:01:01	461.100000	78.000000
2018-06-22 09:01:01	461.100000	26.000000
2018-06-22 09:01:02	460.900000	16.000000
2018-06-22 09:01:02	461.000000	44.000000
2018-06-22 09:01:03	461.000000	24.000000
2018-06-22 09:01:03	461.000000	14.000000
2018-06-22 09:01:04	460.900000	6.000000
2018-06-22 09:01:04	461.000000	2.000000
2018-06-22 09:01:05	461.000000	12.000000
2018-06-22 09:01:05	460.900000	12.000000
2018-06-22 09:01:06	460.900000	12.000000
2018-06-22 09:01:06	460.900000	2.000000
2018-06-22 09:01:07	460.900000	4.000000
2018-06-22 09:01:07	461.000000	18.000000
2018-06-22 09:01:08	461.000000	20.000000
2018-06-22 09:01:08	461.000000	6.000000
2018-06-22 09:01:09	461.000000	2.000000
2018-06-22 09:01:09	461.100000	2.000000
2018-06-22 09:01:10	461.000000	14.000000
2018-06-22 09:01:10	461.000000	8.000000
2018-06-22 09:01:11	461.100000	26.000000
2018-06-22 09:01:12	461.000000	16.000000
2018-06-22 09:01:12	461.100000	6.000000
2018-06-22 09:01:13	461.100000	6.000000
2018-06-22 09:01:15	461.000000	58.000000
2018-06-22 09:01:15	461.000000	18.000000
2018-06-22 09:01:16	461.000000	10.000000
2018-06-22 09:01:16	460.900000	8.000000
2018-06-22 09:01:17	460.900000	2.000000
2018-06-22 09:01:17	461.000000	4.000000
2018-06-22 09:01:18	461.100000	24.000000
2018-06-22 09:01:18	461.000000	14.000000
2018-06-22 09:01:19	461.000000	2.000000
2018-06-22 09:01:19	461.100000	14.000000
2018-06-22 09:01:20	461.000000	12.000000
2018-06-22 09:01:20	461.000000	6.000000
2018-06-22 09:01:21	461.000000	4.000000
2018-06-22 09:01:21	461.000000	24.000000
2018-06-22 09:01:22	461.000000	14.000000
2018-06-22 09:01:22	461.000000	2.000000
2018-06-22 09:01:23	461.000000	4.000000
2018-06-22 09:01:23	461.100000	4.000000
2018-06-22 09:01:24	461.000000	4.000000
2018-06-22 09:01:24	461.000000	4.000000
2018-06-22 09:01:25	461.000000	2.000000
2018-06-22 09:01:25	461.100000	14.000000
2018-06-22 09:01:26	461.000000	10.000000
2018-06-22 09:01:27	461.100000	14.000000
2018-06-22 09:01:27	460.900000	8.000000
2018-06-22 09:01:28	460.900000	6.000000
2018-06-22 09:01:29	460.900000	4.000000
2018-06-22 09:01:30	460.900000	8.000000
2018-06-22 09:01:30	460.900000	24.000000
2018-06-22 09:01:31	460.800000	2.000000
2018-06-22 09:01:31	461.000000	6.000000
2018-06-22 09:01:32	461.000000	8.000000
2018-06-22 09:01:32	461.000000	4.000000
2018-06-22 09:01:33	460.800000	8.000000
2018-06-22 09:01:33	460.800000	12.000000
2018-06-22 09:01:34	460.800000	14.000000
2018-06-22 09:01:34	460.700000	2.000000
2018-06-22 09:01:35	460.800000	14.000000
2018-06-22 09:01:35	460.800000	8.000000
2018-06-22 09:01:36	460.700000	8.000000
2018-06-22 09:01:36	460.700000	6.000000
2018-06-22 09:01:37	460.700000	2.000000
2018-06-22 09:01:37	460.600000	2.000000
2018-06-22 09:01:38	460.700000	6.000000
2018-06-22 09:01:38	460.600000	6.000000
2018-06-22 09:01:39	460.600000	20.000000
2018-06-22 09:01:39	460.700000	10.000000
2018-06-22 09:01:40	460.700000	4.000000
2018-06-22 09:01:41	460.600000	2.000000
2018-06-22 09:01:42	460.600000	4.000000
2018-06-22 09:01:42	460.600000	8.000000
2018-06-22 09:01:43	460.700000	4.000000
2018-06-22 09:01:44	460.600000	2.000000
2018-06-22 09:01:45	460.600000	2.000000
2018-06-22 09:01:45	460.600000	2.000000
2018-06-22 09:01:46	460.600000	4.000000
2018-06-22 09:01:47	460.600000	2.000000
2018-06-22 09:01:47	460.600000	2.000000
2018-06-22 09:01:48	460.500000	14.000000
2018-06-22 09:01:48	460.600000	4.000000
2018-06-22 09:01:49	460.500000	10.000000
2018-06-22 09:01:49	460.500000	2.000000
2018-06-22 09:01:50	460.500000	14.000000
2018-06-22 09:01:50	460.500000	4.000000
2018-06-22 09:01:51	460.500000	10.000000
2018-06-22 09:01:51	460.500000	8.000000
2018-06-22 09:01:52	460.500000	2.000000
2018-06-22 09:01:53	460.400000	12.000000
2018-06-22 09:01:54	460.500000	2.000000
