datetime	open	high	low	close
2018-01-17 09:00:00	15770.000000	15770.000000	15770.000000	15770.000000
2018-01-17 09:01:00	15770.000000	15770.000000	15770.000000	15770.000000
2018-01-17 09:04:00	15775.000000	15775.000000	15775.000000	15775.000000
2018-01-17 09:14:00	15775.000000	15775.000000	15775.000000	15775.000000
2018-01-17 09:15:00	15775.000000	15775.000000	15775.000000	15775.000000
2018-01-17 09:26:00	15750.000000	15750.000000	15750.000000	15750.000000
2018-01-17 09:27:00	15720.000000	15720.000000	15720.000000	15720.000000
2018-01-17 09:28:00	15705.000000	15705.000000	15705.000000	15705.000000
2018-01-17 09:39:00	15735.000000	15735.000000	15735.000000	15735.000000
2018-01-17 09:43:00	15745.000000	15745.000000	15745.000000	15745.000000
2018-01-17 10:33:00	15710.000000	15710.000000	15710.000000	15710.000000
2018-01-17 11:07:00	15720.000000	15720.000000	15720.000000	15720.000000
2018-01-17 11:14:00	15710.000000	15710.000000	15710.000000	15710.000000
2018-01-17 11:15:00	15710.000000	15710.000000	15710.000000	15710.000000
2018-01-17 11:20:00	15710.000000	15710.000000	15710.000000	15710.000000
2018-01-17 13:54:00	15715.000000	15715.000000	15715.000000	15715.000000
2018-01-17 14:03:00	15700.000000	15700.000000	15700.000000	15700.000000
2018-01-17 14:37:00	15710.000000	15710.000000	15705.000000	15705.000000
2018-01-17 14:38:00	15700.000000	15700.000000	15700.000000	15700.000000
2018-01-17 14:55:00	15710.000000	15710.000000	15710.000000	15710.000000
2018-01-17 21:26:00	15750.000000	15750.000000	15750.000000	15750.000000
2018-01-17 21:27:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 21:29:00	15750.000000	15750.000000	15750.000000	15750.000000
2018-01-17 21:30:00	15780.000000	15780.000000	15780.000000	15780.000000
2018-01-17 21:31:00	15750.000000	15750.000000	15750.000000	15750.000000
2018-01-17 21:33:00	15775.000000	15775.000000	15775.000000	15775.000000
2018-01-17 21:34:00	15775.000000	15785.000000	15775.000000	15785.000000
2018-01-17 21:46:00	15755.000000	15755.000000	15755.000000	15755.000000
2018-01-17 21:49:00	15755.000000	15755.000000	15755.000000	15755.000000
2018-01-17 22:04:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:06:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:07:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:08:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:11:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:20:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:24:00	15760.000000	15760.000000	15760.000000	15760.000000
2018-01-17 22:25:00	15760.000000	15760.000000	15760.000000	15760.000000
