datetime	trade	volume
2018-10-29 09:30:00	4178.000000	1.000000
2018-10-29 09:30:01	4180.000000	5.000000
2018-10-29 09:30:02	4190.000000	2.000000
2018-10-29 09:30:03	4194.400000	2.000000
2018-10-29 09:30:04	4190.200000	1.000000
2018-10-29 09:30:05	4190.400000	1.000000
2018-10-29 09:30:06	4193.600000	1.000000
2018-10-29 09:30:07	4191.200000	1.000000
2018-10-29 09:30:08	4187.000000	1.000000
2018-10-29 09:30:09	4187.000000	1.000000
2018-10-29 09:30:10	4180.200000	1.000000
2018-10-29 09:30:10	4178.000000	1.000000
2018-10-29 09:30:11	4179.200000	3.000000
2018-10-29 09:30:12	4185.200000	7.000000
2018-10-29 09:30:12	4179.800000	1.000000
2018-10-29 09:30:13	4179.600000	3.000000
2018-10-29 09:30:18	4177.600000	1.000000
2018-10-29 09:30:19	4175.600000	1.000000
2018-10-29 09:30:20	4179.400000	1.000000
2018-10-29 09:30:21	4177.600000	1.000000
2018-10-29 09:30:21	4177.600000	3.000000
2018-10-29 09:30:25	4179.400000	2.000000
2018-10-29 09:30:26	4179.400000	1.000000
2018-10-29 09:30:26	4178.200000	1.000000
2018-10-29 09:30:28	4179.400000	2.000000
2018-10-29 09:30:28	4179.400000	1.000000
2018-10-29 09:30:32	4179.400000	1.000000
2018-10-29 09:30:34	4183.400000	1.000000
2018-10-29 09:30:36	4178.200000	1.000000
2018-10-29 09:30:38	4179.000000	1.000000
2018-10-29 09:30:38	4176.800000	1.000000
2018-10-29 09:30:39	4176.800000	1.000000
2018-10-29 09:30:40	4177.000000	1.000000
2018-10-29 09:30:45	4173.800000	1.000000
2018-10-29 09:30:46	4174.000000	1.000000
2018-10-29 09:30:48	4174.800000	1.000000
2018-10-29 09:30:48	4175.000000	2.000000
2018-10-29 09:30:50	4175.000000	1.000000
2018-10-29 09:30:51	4175.000000	1.000000
2018-10-29 09:30:57	4174.400000	1.000000
2018-10-29 09:31:00	4174.000000	2.000000
2018-10-29 09:31:01	4174.000000	1.000000
2018-10-29 09:31:02	4174.000000	1.000000
2018-10-29 09:31:02	4176.400000	1.000000
2018-10-29 09:31:03	4175.000000	1.000000
2018-10-29 09:31:05	4172.400000	1.000000
2018-10-29 09:31:13	4173.000000	1.000000
2018-10-29 09:31:17	4171.600000	2.000000
2018-10-29 09:31:18	4171.600000	1.000000
2018-10-29 09:31:18	4171.600000	1.000000
2018-10-29 09:31:19	4171.000000	1.000000
2018-10-29 09:31:21	4170.000000	2.000000
2018-10-29 09:31:24	4168.000000	2.000000
2018-10-29 09:31:25	4168.000000	1.000000
2018-10-29 09:31:27	4167.600000	1.000000
2018-10-29 09:31:28	4165.800000	1.000000
2018-10-29 09:31:32	4165.800000	1.000000
2018-10-29 09:31:33	4165.800000	1.000000
2018-10-29 09:31:35	4167.000000	3.000000
2018-10-29 09:31:36	4166.600000	1.000000
2018-10-29 09:31:37	4165.800000	1.000000
2018-10-29 09:31:42	4165.800000	1.000000
2018-10-29 09:31:43	4165.800000	2.000000
2018-10-29 09:31:45	4165.000000	1.000000
